"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C01_008E","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M","S1901_C04_006E"
"0500000US06019","Fresno County, California","292280","2681","9.1","0.8","7.2","0.8","14.4","1.0","12.6","0.8","13.7","0.9","16.9","1.1","0.8","9.6","0.8","3.5","0.5","3.1","0.4","41627","1128","59314","1566","37.4","(X)","(X)","(X)","(X)","(X)","211407","4424","9.2","0.9","6.2","0.8","13.8","1.3","11.9","1.1","12.7","1.1","17.2","1.5","10.6","1.0","10.6","1.0","4.2","0.7","3.6","0.5","45214","2071","63454","2088","(X)","(X)","36.3","(X)","(X)","(X)","133593","4796","2.8","0.7","3.7","0.9","10.5","1.3","10.1","1.3","13.7","1.3","19.4","1.8","12.9","1.3","15.4","1.5","6.3","1.0","5.3","0.8","61204","1676","9.9","79946","2966","(X)","(X)","(X)","(X)","(X)","(X)","80873","3863","12.9","2.0","12.1","1.8","17.6","1.8","14.3","1.7","1.9","14.2","1.7","6.1","1.3","5.8","1.2","1.5","0.9","1.4","0.7","29103","1987","42959","2826","(X)","(X)","(X)","(X)","36.5","(X)","14.1"
"0500000US06023","Humboldt County, California","52241","1821","10.4","2.1","9.1","1.8","13.0","2.1","10.4","1.9","15.6","2.1","16.5","2.4","2.0","8.3","1.7","2.5","0.9","1.9","0.8","40682","2944","53908","3287","24.9","(X)","(X)","(X)","(X)","(X)","30460","1842","6.9","2.7","5.5","1.9","8.8","1.9","9.3","2.2","16.6","3.5","17.3","3.4","17.1","3.2","12.5","2.8","3.5","1.3","2.5","1.1","53438","5069","65966","5063","(X)","(X)","24.0","(X)","(X)","(X)","21784","1761","1.7","1.0","1.9","1.1","6.1","1.9","7.4","2.1","18.6","4.2","20.4","4.2","19.9","3.8","15.7","3.4","4.8","1.9","3.4","1.5","63827","5998","12.3","N","N","(X)","(X)","(X)","(X)","(X)","(X)","21781","1729","16.7","3.9","15.2","3.8","20.0","4.1","11.3","2.8","3.4","14.9","3.9","4.2","2.1","2.4","1.4","1.0","1.0","1.2","1.3","23714","3387","34923","3698","(X)","(X)","(X)","(X)","24.3","(X)","13.2"
"0500000US06025","Imperial County, California","46747","1674","11.2","2.2","9.9","2.5","14.6","2.9","10.8","2.2","15.8","2.8","14.7","2.4","2.1","10.2","2.0","2.8","1.5","1.1","0.6","40200","5198","51780","3236","31.3","(X)","(X)","(X)","(X)","(X)","36577","2067","9.6","2.4","5.8","2.1","14.2","3.2","12.7","2.7","17.0","3.5","15.6","2.4","9.2","2.6","11.5","2.2","3.5","1.9","0.9","0.6","42244","2825","55173","4000","(X)","(X)","33.6","(X)","(X)","(X)","23134","1805","3.6","2.1","2.8","1.8","12.4","3.0","10.1","2.7","18.6","4.5","17.9","3.4","10.7","3.4","17.4","3.1","5.0","3.0","1.4","1.0","53688","6137","8.9","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10170","1559","23.3","5.2","24.0","7.1","13.7","4.8","5.4","3.2","4.9","12.1","5.8","5.1","3.3","3.4","3.0","1.0","1.2","1.6","1.7","16472","4309","34192","5826","(X)","(X)","(X)","(X)","20.3","(X)","10.4"
"0500000US06029","Kern County, California","255967","3215","6.3","0.7","7.4","0.9","13.3","1.3","12.3","1.0","13.6","1.1","18.2","1.4","1.0","10.5","0.7","4.7","0.6","2.6","0.6","45910","2002","63091","1983","30.4","(X)","(X)","(X)","(X)","(X)","193728","3943","6.4","0.8","5.4","0.9","12.9","1.5","11.9","1.1","13.7","1.3","18.3","1.6","11.5","1.3","11.4","0.9","5.6","0.8","2.9","0.6","49430","2574","67013","2416","(X)","(X)","30.4","(X)","(X)","(X)","132016","4110","1.2","0.5","3.4","0.8","8.6","1.6","10.1","1.1","13.9","1.6","21.7","2.0","13.6","1.7","15.4","1.3","7.8","1.2","4.2","0.9","64391","2156","11.1","82407","3261","(X)","(X)","(X)","(X)","(X)","(X)","62239","2911","10.3","1.6","15.8","2.2","17.8","2.6","11.0","2.1","1.6","17.0","2.2","7.6","1.6","6.3","1.5","1.8","0.7","1.2","0.7","29988","2413","44332","2572","(X)","(X)","(X)","(X)","26.4","(X)","11.2"
"0500000US06031","Kings County, California","40376","1216","7.5","2.2","5.3","1.4","13.2","2.5","11.5","2.4","17.4","2.8","18.7","2.9","2.1","10.1","2.4","3.9","1.3","2.5","1.0","45935","3484","63204","5158","30.7","(X)","(X)","(X)","(X)","(X)","31144","1472","6.6","2.1","4.1","1.9","13.8","3.0","12.6","2.6","15.3","2.6","18.2","3.1","9.4","2.1","12.7","3.1","4.3","1.6","3.0","1.2","47470","3704","67546","6655","(X)","(X)","28.3","(X)","(X)","(X)","20571","1512","1.7","1.3","1.8","1.4","6.5","1.8","11.5","2.8","17.8","3.7","19.9","4.1","12.4","3.2","17.8","4.3","6.0","2.6","4.5","1.8","65486","7754","9.8","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9232","931","13.7","6.2","10.7","3.9","18.7","5.4","10.9","4.7","6.3","14.3","4.6","7.5","3.7","1.4","1.6","2.4","2.0","1.1","1.3","31550","6642","40746","5469","(X)","(X)","(X)","(X)","31.8","(X)","19.4"
"0500000US06033","Lake County, California","26228","1561","14.5","3.7","11.9","3.9","13.0","3.3","12.0","2.8","14.4","3.1","15.7","4.0","2.7","5.9","2.3","1.2","1.1","1.7","1.6","33219","6837","45352","4524","32.9","(X)","(X)","(X)","(X)","(X)","15708","1775","5.8","2.9","3.5","2.8","15.8","4.9","10.6","3.4","18.1","4.8","19.7","4.9","14.1","4.0","8.6","3.8","1.1","1.1","2.7","2.6","45590","7344","56112","5663","(X)","(X)","33.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","58150","7997","9.6","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10520","1427","27.7","7.6","23.4","7.7","13.0","5.4","12.3","4.7","4.0","11.5","6.7","1.9","1.5","1.3","1.5","0.0","1.5","0.2","0.4","14418","4906","26983","5615","(X)","(X)","(X)","(X)","30.5","(X)","8.8"
"0500000US06037","Los Angeles County, California","3231660","7188","7.3","0.2","6.0","0.2","11.1","0.2","9.6","0.2","13.2","0.3","16.7","0.3","0.2","13.0","0.3","5.4","0.2","6.3","0.2","53001","580","77581","777","32.3","(X)","(X)","(X)","(X)","(X)","2156545","12155","5.5","0.3","4.1","0.2","10.6","0.3","9.4","0.3","13.1","0.3","16.9","0.3","12.2","0.3","14.6","0.3","6.2","0.2","7.3","0.2","59828","716","85261","981","(X)","(X)","33.7","(X)","(X)","(X)","1425988","12292","2.4","0.2","2.5","0.2","8.4","0.3","7.8","0.3","11.7","0.4","16.9","0.4","13.7","0.4","18.1","0.5","8.1","0.3","10.3","0.3","75409","926","11.4","102362","1218","(X)","(X)","(X)","(X)","(X)","(X)","1075115","11650","13.0","0.5","10.7","0.4","13.0","0.5","10.1","0.4","0.5","15.7","0.5","9.0","0.4","8.8","0.4","3.3","0.3","3.6","0.3","37941","1144","57474","1100","(X)","(X)","(X)","(X)","26.7","(X)","12.9"
"0500000US06039","Madera County, California","41035","1666","10.7","2.7","4.7","1.4","16.6","2.9","10.2","2.4","16.6","2.8","17.5","3.1","2.2","9.0","1.7","2.2","0.9","2.1","1.0","42039","3213","56024","4422","36.1","(X)","(X)","(X)","(X)","(X)","31053","2037","9.3","2.9","1.7","0.9","16.7","3.6","10.9","3.1","17.8","2.8","17.4","3.3","11.1","2.6","10.5","2.1","2.5","1.1","2.2","1.1","43480","3003","60340","5254","(X)","(X)","33.3","(X)","(X)","(X)","22544","1558","3.3","2.2","1.3","1.0","14.9","3.9","10.7","3.4","15.8","3.4","20.0","4.2","14.1","3.4","13.6","2.8","3.4","1.4","3.0","1.6","54102","5535","10.2","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9982","1614","23.3","6.8","14.0","4.9","18.9","7.1","12.2","5.2","5.8","10.3","5.6","4.7","3.3","2.5","2.0","0.7","0.9","1.7","2.5","20974","4818","32268","6588","(X)","(X)","(X)","(X)","39.9","(X)","11.8"
"0500000US06041","Marin County, California","102427","1729","3.7","1.0","3.4","1.1","6.3","1.1","6.2","1.1","9.4","1.4","13.3","1.5","1.4","17.3","1.8","10.8","1.4","18.1","1.6","90535","5672","137575","8110","27.8","(X)","(X)","(X)","(X)","(X)","62269","2384","2.1","0.9","1.0","0.8","3.7","1.3","4.7","1.6","7.3","1.7","11.1","1.7","11.8","1.8","20.4","2.5","14.2","2.0","23.6","2.3","115513","4787","165979","10836","(X)","(X)","27.3","(X)","(X)","(X)","51049","2385","0.8","0.5","0.3","0.3","2.0","0.9","2.9","1.1","7.5","1.9","10.0","1.9","11.6","2.1","22.4","2.8","15.3","2.2","27.2","2.8","132481","7248","11.4","N","N","(X)","(X)","(X)","(X)","(X)","(X)","40158","2583","6.6","2.3","6.9","2.2","10.4","1.7","9.2","2.3","3.0","16.7","2.7","10.9","2.4","11.9","2.9","5.1","1.9","9.2","2.1","54983","6477","90457","10596","(X)","(X)","(X)","(X)","27.1","(X)","13.1"
"0500000US06045","Mendocino County, California","35203","1046","8.7","2.4","9.7","2.7","14.8","3.2","11.0","2.2","12.4","2.7","19.0","2.7","2.2","10.9","2.8","1.9","1.0","0.9","0.6","41369","5525","52826","2756","27.2","(X)","(X)","(X)","(X)","(X)","20011","1401","5.1","2.4","5.1","2.4","10.2","3.5","10.5","3.2","12.6","3.4","23.6","4.5","13.1","3.6","15.0","4.5","3.2","1.8","1.5","1.0","55967","6256","64725","4097","(X)","(X)","28.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","62067","5913","10.5","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15192","1488","14.1","4.5","16.5","5.0","23.5","5.2","11.8","3.9","4.4","10.7","3.6","6.1","2.6","4.8","3.0","0.0","1.0","0.2","0.3","22251","3537","34517","3871","(X)","(X)","(X)","(X)","23.0","(X)","12.2"
"0500000US06047","Merced County, California","76451","1882","9.3","1.7","5.9","1.1","14.7","2.0","12.2","1.9","13.0","1.7","19.3","2.1","1.7","10.2","1.6","2.9","1.3","2.3","0.8","43597","3789","57643","2737","32.4","(X)","(X)","(X)","(X)","(X)","59849","2296","9.5","1.9","5.3","1.4","12.1","1.8","10.8","2.0","12.4","1.9","21.7","2.6","11.5","2.0","10.6","2.1","3.3","1.5","2.8","1.0","49870","2744","60685","3373","(X)","(X)","30.3","(X)","(X)","(X)","39221","2475","2.9","1.2","2.4","0.8","9.8","2.1","9.8","2.1","12.2","2.4","25.7","3.3","13.5","2.4","14.4","3.0","5.0","2.2","4.1","1.6","60075","4228","10.4","74452","3920","(X)","(X)","(X)","(X)","(X)","(X)","16602","1868","18.0","5.3","8.9","2.3","22.0","5.3","14.1","3.7","4.0","10.8","3.7","5.9","3.7","5.1","2.9","1.3","1.6","0.5","0.7","25604","3520","39680","7891","(X)","(X)","(X)","(X)","32.6","(X)","13.5"
"0500000US06053","Monterey County, California","124171","1866","3.7","0.8","5.1","0.9","10.6","1.2","9.8","1.3","13.7","1.4","20.2","1.4","1.3","13.8","1.4","6.0","1.0","4.8","0.8","58109","3535","76172","2694","26.3","(X)","(X)","(X)","(X)","(X)","89269","2659","2.9","0.7","3.9","0.8","10.3","1.6","9.9","1.4","13.5","1.6","18.8","1.8","13.0","1.8","15.3","1.6","6.9","1.4","5.6","1.0","61788","3151","81070","3504","(X)","(X)","26.4","(X)","(X)","(X)","63589","2742","0.7","0.4","2.1","0.8","6.9","1.6","8.9","1.6","13.7","1.8","18.3","2.1","14.9","2.4","18.5","2.1","8.7","1.9","7.2","1.3","74026","3708","12.4","93575","4686","(X)","(X)","(X)","(X)","(X)","(X)","34902","2152","8.2","2.4","10.5","2.6","12.9","2.6","10.3","2.4","2.6","22.7","3.9","9.5","2.3","8.4","2.0","2.7","1.2","1.7","0.7","41865","4867","55624","4005","(X)","(X)","(X)","(X)","23.2","(X)","13.0"
"0500000US06055","Napa County, California","48224","1493","3.9","1.1","4.3","1.2","6.7","1.5","8.4","1.8","12.8","2.5","18.1","2.3","1.9","16.9","2.3","7.4","1.5","7.4","1.5","68553","5436","91295","5477","22.5","(X)","(X)","(X)","(X)","(X)","32582","1618","2.8","1.1","1.5","0.9","3.7","1.5","7.8","2.2","11.3","2.8","17.8","2.8","16.8","3.0","20.0","3.1","8.8","2.0","9.5","2.0","79967","5779","103905","6388","(X)","(X)","21.6","(X)","(X)","(X)","24564","1611","1.2","0.7","0.6","0.7","2.7","1.5","5.7","2.2","10.1","2.6","17.3","2.9","17.3","3.2","22.0","3.1","10.8","2.5","12.2","2.5","91390","8690","14.2","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15642","1473","9.1","3.0","10.5","3.2","11.9","3.0","11.4","2.7","4.0","19.2","3.9","9.7","3.1","8.2","2.3","2.8","1.5","2.9","2.3","43494","4866","61181","10548","(X)","(X)","(X)","(X)","21.8","(X)","14.3"
"0500000US06057","Nevada County, California","41632","1877","2.5","1.0","4.1","1.6","8.8","2.3","13.7","2.8","17.3","2.8","17.4","3.2","2.3","16.4","2.8","5.3","1.6","3.5","1.4","53768","6326","75255","6887","29.3","(X)","(X)","(X)","(X)","(X)","27991","1907","2.5","1.3","3.1","2.0","7.9","2.6","9.8","2.8","15.1","3.2","19.1","4.2","14.4","3.3","19.6","3.9","5.8","1.8","2.8","1.4","64106","3200","76601","4786","(X)","(X)","28.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","75123","8611","10.9","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13641","1354","4.2","2.2","6.1","2.5","12.4","4.5","21.4","6.4","5.3","15.5","4.9","4.4","2.4","8.1","3.5","2.8","1.7","4.9","3.2","38172","5041","67916","18386","(X)","(X)","(X)","(X)","29.9","(X)","20.1"
"0500000US06059","Orange County, California","995368","4462","4.6","0.3","3.6","0.2","7.8","0.4","7.5","0.4","11.1","0.5","17.1","0.5","0.4","17.3","0.5","8.5","0.4","9.6","0.4","71983","839","98072","1410","30.4","(X)","(X)","(X)","(X)","(X)","713706","7128","3.3","0.3","2.4","0.3","6.6","0.4","6.7","0.5","10.7","0.6","16.2","0.7","13.0","0.6","19.4","0.6","10.1","0.5","11.4","0.5","81653","1197","107569","1533","(X)","(X)","30.2","(X)","(X)","(X)","539095","8041","1.5","0.3","1.5","0.2","4.9","0.5","5.4","0.6","9.5","0.6","15.2","0.7","13.5","0.7","22.3","0.8","12.0","0.7","14.3","0.6","96836","1542","12.8","122410","1990","(X)","(X)","(X)","(X)","(X)","(X)","281662","6266","9.6","0.7","7.6","0.7","12.0","1.0","9.7","1.0","0.9","18.6","1.1","11.0","1.0","10.5","0.9","3.9","0.6","4.3","0.8","47348","1567","67699","3294","(X)","(X)","(X)","(X)","27.2","(X)","12.9"
"0500000US06061","Placer County, California","133093","1903","3.5","0.8","4.3","0.8","8.1","1.0","8.6","1.1","11.5","1.3","18.5","1.5","1.3","18.8","1.6","7.8","1.0","6.3","0.8","69086","2336","88182","3117","24.1","(X)","(X)","(X)","(X)","(X)","95464","2523","2.8","0.9","2.0","0.7","6.4","1.2","6.2","1.1","10.4","1.5","18.4","1.8","14.0","1.6","22.3","1.9","9.5","1.4","8.1","1.1","81939","4052","100412","3996","(X)","(X)","22.8","(X)","(X)","(X)","74673","2803","0.9","0.5","1.1","0.6","3.1","1.0","5.3","1.2","9.1","1.7","17.8","1.9","14.7","1.9","26.3","2.3","11.8","1.7","10.0","1.3","97688","3101","12.7","114154","4858","(X)","(X)","(X)","(X)","(X)","(X)","37629","2484","8.1","2.1","9.3","2.1","13.9","2.0","13.6","2.5","2.9","18.5","2.9","9.3","2.3","8.9","2.2","2.6","1.2","0.9","0.5","40184","3989","52448","3390","(X)","(X)","(X)","(X)","24.5","(X)","14.8"
"0500000US06065","Riverside County, California","685260","5695","6.0","0.4","5.4","0.4","11.4","0.6","10.4","0.6","14.3","0.7","17.9","0.8","0.8","12.9","0.7","5.2","0.4","3.4","0.4","52621","1282","69066","1266","34.2","(X)","(X)","(X)","(X)","(X)","501236","6357","5.1","0.5","3.7","0.5","9.0","0.6","10.1","0.7","14.6","0.7","18.6","0.9","14.3","0.8","14.9","0.8","6.0","0.5","3.8","0.4","59437","1323","74790","1401","(X)","(X)","35.0","(X)","(X)","(X)","360144","5708","2.2","0.4","2.2","0.4","6.4","0.5","9.0","0.8","13.6","0.7","19.4","1.0","16.8","1.0","18.1","1.1","7.5","0.6","4.9","0.6","70798","1914","13.1","85790","1796","(X)","(X)","(X)","(X)","(X)","(X)","184024","5296","11.6","1.0","11.2","1.0","18.4","1.4","11.6","1.1","1.4","15.1","1.4","7.5","0.9","6.4","1.0","1.9","0.4","1.9","0.5","32035","1286","47278","1789","(X)","(X)","(X)","(X)","28.3","(X)","14.4"
"0500000US06067","Sacramento County, California","516645","4256","7.2","0.5","6.3","0.5","10.6","0.7","9.9","0.7","13.2","0.7","18.3","0.8","0.7","13.7","0.7","4.6","0.4","3.8","0.3","52667","1225","69662","1295","26.0","(X)","(X)","(X)","(X)","(X)","334849","5875","6.4","0.6","3.9","0.5","9.2","0.9","8.8","0.9","11.4","0.9","19.3","1.0","13.6","0.9","16.5","1.0","6.0","0.6","4.9","0.5","62388","1587","78974","1698","(X)","(X)","26.1","(X)","(X)","(X)","224794","6314","2.5","0.4","2.0","0.4","6.4","0.8","7.5","0.9","10.3","1.0","19.1","1.2","16.1","1.2","21.4","1.4","8.2","0.9","6.6","0.6","78070","2372","12.4","94305","2300","(X)","(X)","(X)","(X)","(X)","(X)","181796","5433","11.3","1.2","11.0","1.2","14.0","1.2","11.4","1.1","1.4","16.9","1.2","9.5","1.1","6.8","0.8","1.7","0.4","1.5","0.4","36870","1421","48325","1753","(X)","(X)","(X)","(X)","23.4","(X)","15.9"
"0500000US06071","San Bernardino County, California","600688","4919","7.5","0.5","5.8","0.5","11.2","0.6","10.4","0.7","14.3","0.7","18.5","0.9","0.8","12.7","0.7","4.1","0.4","2.7","0.4","50770","1014","64746","1220","32.7","(X)","(X)","(X)","(X)","(X)","457932","7081","7.0","0.6","4.3","0.5","9.8","0.7","9.8","0.8","13.7","0.9","19.8","1.1","13.5","0.9","14.1","0.9","4.9","0.5","3.2","0.4","55750","1221","69788","1472","(X)","(X)","31.9","(X)","(X)","(X)","315765","6080","2.7","0.5","2.3","0.4","7.5","0.8","8.9","0.9","12.7","0.9","21.7","1.4","15.8","1.2","17.5","1.1","6.6","0.7","4.3","0.6","67773","2061","12.7","81792","1991","(X)","(X)","(X)","(X)","(X)","(X)","142756","5407","13.4","1.6","11.8","1.4","16.9","1.6","12.4","1.5","1.7","13.5","1.7","8.3","1.2","6.1","1.2","1.4","0.4","0.8","0.3","30673","1529","42144","1810","(X)","(X)","(X)","(X)","30.5","(X)","15.4"
"0500000US06073","San Diego County, California","1079653","5725","6.7","0.4","4.5","0.3","9.2","0.5","9.3","0.4","12.4","0.4","17.3","0.6","0.5","14.7","0.5","7.0","0.4","6.1","0.4","60330","911","81326","1171","29.2","(X)","(X)","(X)","(X)","(X)","715981","9138","5.3","0.4","2.7","0.3","7.7","0.5","8.2","0.5","12.4","0.6","17.3","0.8","13.4","0.6","17.2","0.7","8.1","0.5","7.7","0.5","69364","1639","91024","1563","(X)","(X)","28.9","(X)","(X)","(X)","527784","8814","3.3","0.4","1.6","0.3","5.5","0.5","6.7","0.5","10.9","0.6","16.8","0.8","14.8","0.7","20.2","0.9","10.2","0.6","9.9","0.7","82105","1303","12.7","104516","1979","(X)","(X)","(X)","(X)","(X)","(X)","363672","8241","10.8","0.9","8.4","0.8","13.1","1.0","11.8","0.8","0.9","17.2","1.0","10.5","0.9","9.1","0.7","3.9","0.6","2.8","0.5","41534","1293","58140","1680","(X)","(X)","(X)","(X)","27.8","(X)","12.6"
"0500000US06075","San Francisco County, California","346842","3718","7.9","0.7","6.7","0.7","8.4","0.7","6.1","0.6","8.4","0.7","13.5","1.0","0.8","15.7","1.0","9.6","0.9","13.3","1.1","73012","2985","107259","3366","29.7","(X)","(X)","(X)","(X)","(X)","153518","5723","3.9","0.8","3.2","0.9","8.1","1.3","6.7","1.1","8.9","1.1","14.1","1.5","10.4","1.3","16.6","1.5","10.7","1.3","17.5","1.5","86678","4277","127742","5910","(X)","(X)","32.9","(X)","(X)","(X)","114472","5355","1.6","0.6","2.3","0.7","7.5","1.2","5.0","1.0","7.5","1.3","12.7","1.5","9.8","1.6","18.2","1.8","12.7","1.7","22.6","1.9","108800","5990","10.4","149796","7481","(X)","(X)","(X)","(X)","(X)","(X)","193324","5430","11.5","1.1","9.7","1.1","8.8","1.1","6.0","0.9","0.9","13.0","1.3","10.2","1.2","14.6","1.3","8.5","1.0","9.7","1.2","59924","3398","88802","3939","(X)","(X)","(X)","(X)","26.4","(X)","8.0"
"0500000US06077","San Joaquin County, California","215761","2366","7.3","0.8","6.4","0.8","11.4","1.1","10.5","1.1","13.6","1.1","17.8","1.3","0.9","12.7","1.3","5.5","0.8","3.3","0.6","50722","1357","67885","2213","30.2","(X)","(X)","(X)","(X)","(X)","162366","3371","5.7","1.0","4.5","0.8","9.5","1.2","10.0","1.3","14.4","1.2","18.8","1.5","12.7","1.1","14.2","1.5","6.2","0.9","4.2","0.7","56652","2236","74713","2606","(X)","(X)","30.1","(X)","(X)","(X)","110551","3799","2.0","0.6","1.7","0.7","6.7","1.4","9.2","1.4","13.1","1.5","21.0","1.7","14.4","1.5","17.4","1.7","8.4","1.4","6.0","1.1","70339","2611","11.6","89017","3386","(X)","(X)","(X)","(X)","(X)","(X)","53395","3055","15.0","2.3","13.2","2.5","16.8","2.3","12.6","1.9","2.6","13.3","2.4","8.0","1.8","6.0","1.7","1.7","0.8","0.5","0.3","28620","2551","41386","2220","(X)","(X)","(X)","(X)","26.6","(X)","12.8"
"0500000US06079","San Luis Obispo County, California","101897","2448","6.1","1.1","4.8","1.2","8.2","1.5","8.3","1.5","15.5","1.7","16.1","1.7","1.8","15.8","2.0","5.6","0.9","5.2","1.0","60264","3482","78744","3537","28.8","(X)","(X)","(X)","(X)","(X)","65081","2926","3.4","1.4","2.2","1.2","6.3","1.6","7.0","1.9","14.6","2.2","17.4","2.4","16.4","2.2","18.8","2.3","7.5","1.5","6.4","1.5","73217","5188","90846","4793","(X)","(X)","29.1","(X)","(X)","(X)","50636","2789","1.3","0.9","1.0","0.7","3.8","1.4","5.5","1.9","11.5","2.2","19.0","2.6","19.5","2.6","21.4","2.7","8.8","1.8","8.2","1.9","85005","3263","14.5","N","N","(X)","(X)","(X)","(X)","(X)","(X)","36816","2631","12.1","2.4","9.6","2.6","11.0","2.4","11.0","2.7","3.5","15.2","3.5","9.6","2.5","8.8","3.2","1.8","0.8","2.7","1.7","39333","2759","53638","5268","(X)","(X)","(X)","(X)","26.0","(X)","18.1"
"0500000US06081","San Mateo County, California","258888","2061","3.3","0.6","3.0","0.5","6.3","0.7","7.0","0.8","10.2","0.8","16.1","1.3","1.0","18.1","1.2","8.1","0.7","15.6","1.0","81609","1759","119467","3868","28.9","(X)","(X)","(X)","(X)","(X)","172477","4011","2.1","0.6","2.0","0.6","4.4","0.9","7.0","1.0","8.6","1.1","14.2","1.3","12.7","1.2","19.6","1.4","9.8","1.0","19.5","1.4","97779","3584","138493","5564","(X)","(X)","29.2","(X)","(X)","(X)","132595","3920","0.9","0.4","1.0","0.4","2.8","0.6","4.6","0.9","8.3","1.2","12.6","1.3","12.2","1.2","21.7","1.6","11.3","1.2","24.6","1.6","116141","3349","12.3","157839","5959","(X)","(X)","(X)","(X)","(X)","(X)","86411","4174","6.1","1.1","5.7","1.2","10.9","1.5","7.9","1.3","1.6","19.4","2.3","11.7","1.6","13.7","1.8","4.6","1.1","6.4","1.5","57280","4631","76141","5002","(X)","(X)","(X)","(X)","26.3","(X)","13.7"
"0500000US06083","Santa Barbara County, California","141639","1840","6.3","1.0","4.6","0.8","8.6","1.0","9.9","1.1","11.7","1.3","18.0","1.6","1.4","15.2","1.6","6.7","1.0","5.7","0.8","61890","2475","83192","2949","34.2","(X)","(X)","(X)","(X)","(X)","92992","2668","3.7","1.1","2.4","0.7","7.6","1.4","8.7","1.6","12.0","1.7","17.8","1.9","14.5","1.8","17.3","1.9","8.1","1.3","8.0","1.2","71648","2614","95744","4506","(X)","(X)","34.1","(X)","(X)","(X)","69319","2510","1.3","0.8","1.0","0.5","4.9","1.3","7.1","1.6","10.3","1.8","18.9","2.3","15.7","2.2","20.2","2.2","10.1","1.6","10.4","1.5","84711","4159","13.3","N","N","(X)","(X)","(X)","(X)","(X)","(X)","48647","2515","12.6","2.5","9.9","2.0","13.3","2.0","12.0","1.9","2.1","17.1","2.7","10.2","2.2","9.9","2.0","2.8","1.0","0.9","0.6","36522","2668","52706","3830","(X)","(X)","(X)","(X)","30.4","(X)","11.3"
